title,condition,url,agency,introduce,kind
Fun-MOOC : 기계는 영원하다!,종료(청강가능),http://www.kmooc.kr/courses/course-v1:SKP.SNUk+FD_SKP_M2794_000100k+2018/about,"서울대, 한국과학기술원, 포항공대","
•  이 강좌는 SKP-MOOC(서울대, KAIST, POSTECH 교수님들이 함께 참여한 온라인 공개강좌)입니다.

본 강좌는 자동차, 에너지, 로봇, 생체기계, 제조설비 등에 근간이 되는 학문으로 실생활 곳곳에서 활용되고 있는 기계공학에 대해 배웁니다. 이론, 실험, 인터뷰 등으로 구성된 강좌로 본 강좌를 통해 기계공학이 기반을 두고 있는 5대 역학과 활용 기술, 최신 연구 와 트렌드에 대해 배울 수 있고 기계공학에 대한 핵심을 알 수 있습니다.


서울대학교 (Seoul National University)











한국과학기술원 (KAIST)



포항공과대학교 (POSTECH)




    총 13주차(1주차 당 약 40~50분 영상) 
•  강좌계획표(Syllabus) 
강의 계획표    

　개설 시기주제학습활동

1주차 
3월 5일
들어가며. 꿈꾸는 공대생
토론(생각해보기)


2주차
3월 12일
Part I. 설계, 생산공학 / 제조강국 만들기 핵심공학 (고체,재료역학)
퀴즈


3주차
3월 19일
고체 및 재료역학 실험
퀴즈


4주차
3월 26일
Part II. 열유체, 에너지 / 열과 유체, 에너지와 친해지기  (유체,열역학)
퀴즈


5주차
4월 2일
열유체, 에너지 실험
토론(생각해보기)


6주차
4월 9일
Part III. 로봇공학 / 인생의 동반자 로봇 이해하기  (동역학,진동)
퀴즈


7주차
4월 16일
로봇공학 실험
퀴즈


8주차
4월 23일
Part IV. 생체기계공학 / 기계공학으로 꿈꾸는 생명연장
퀴즈


9주차
4월 30일
생체기계공학 실험
퀴즈


10주차
5월 7일
Trend #1. 친환경 기계공학
퀴즈


11주차
5월 14일
Trend #2. 지능형 재료 기술
퀴즈/토론(생각해보기)


12주차
5월 21일
Trend #3. 미래 운송수단과 기술
퀴즈/토론(생각해보기)


13주차
5월 28일
Trend #4. 따뜻한 기계공학
토론(생각해보기)


종강일 
6월 17일
　
　



     평가 비율  
평가 비율 

퀴즈탐구활동(토론)

76%
24%



 ※ 60 점 충족 시 이수증 발부 
    교재 
•  별도의 교재는 없으며 주차별 강의자료 제공     ※ 영상 하단 및 공지게시판에서 다운로드 가능 


   수강신청 기간
 •  2018년 2월 19일(월) ~ 2018년 6월 3일(일)
  운영 기간
•  2018년 3월 5일(월) ~ 2018년 6월 17일(일)
  개설 방식
•  매주 1개 주차씩 순차 오픈


담당주차별 질의응답 연락처


담당 주차

질의응답 연락처



1주차


1차시


김정희: jb.kim@snu.ac.kr




2차시


박수민: smpark@rodel.snu.ac.kr




2~3주차


장기환: jkh162332@snu.ac.kr
김민수: kim.minsoo0330@gmail.com




4~5주차


정호진: angrypanther@naver.com




6~7주차


김병철: brl.kmooc@gmail.com




8~9주차


박형준: hjpark777@gmail.com




10주차


1차시


이상훈: kmooc.renewable.energy@gmail.com




2차시


장기환: jkh162332@snu.ac.kr
김민수: kim.minsoo0330@gmail.com




11주차 


1,3차시


장기환: jkh162332@snu.ac.kr
김민수: kim.minsoo0330@gmail.com




2차시


김병철: brl.kmooc@gmail.com




12주차


1차시


박상율: toprate90@gmail.com




2차시


박관우: pkw8598@gmail.com




3차시


조석원: seokwon@snu.ac.kr




13주차


1차시


김병철: brl.kmooc@gmail.com




2차시


장기환: jkh162332@snu.ac.kr
김민수: kim.minsoo0330@gmail.com





 
※ 문의사항이 있을 시, 해당 주차 담당조교에게 메일 발송해주세요.

","
공학

                                (기계ㆍ금속)
                            "
미적분학 I - 활용을 중심으로,종료,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_EXGB506_01K+2018_SKKU02/about,성균관대학교,"


    17세기 뉴턴과 라이프니치에 의해 독립적으로 개발된 미적분학은 현대수학 및 과학의 비약적인 발전을 가능하게 하였으며 자연과학, 공학, 사회과학 등 순수 및 응용학문을 망라하여 그 중요성이 대두되고 있습니다. 본 과정은 이러한 추세에 맞춰서 활용에 비중을 두고 엄밀한 이론적 접근을 시도하고 있습니다. 본 과정을 통하여 순수학문의 실생활에서의  활용의 지혜를 얻기를 바랍니다. 
  
","
자연과학

                                (수학ㆍ물리ㆍ천문ㆍ지리)
                            "
"장자(莊子), 변신에서 자유를 찾다",종료,http://www.kmooc.kr/courses/course-v1:SKKUk+CORE_SKKU_COS2017_O1K+2018_SKKU08/about,성균관대학교,"

 『장자』는 혼란의 시대에 자유의 길을 모색한 사상가이다. 시대가 약육강식의 대립으로 치달으며 무한경쟁을 외칠 때 장자는 그 광기를 제어하여 평상을 회복하고자 했다. 
이 과정에서 장자는 두 가지를 찾아냈다. 하나는 시대에 요구에 호응하기 위해 취한 웅크린 자세를 풀어버리고 주위를 슬렁슬렁 거니는 소요유이다.
다른 하나는 의무를 수행하는 긴박한 현실보다 다채로운 상상의 세계가 흥미로운지 밝혀냈다. 이를 바탕으로 장자는 시대의 요구와 숨바꼭질하는 변신의 자유를 누리고자 했다.
이 강좌를 통해 장자가 제안하는 여유와 행복의 삶을 공감할 수 있다.
 
","
인문

                                (언어ㆍ문학)
                            "
알기 쉬운 영양학,종료(청강가능),http://www.kmooc.kr/courses/course-v1:PCUk+ACE_PCUk_01+2018_T1/about,배재대학교,"
강좌 소개

◈ 수업내용/목표
본 강좌는 건강한 장수 수명을 원하는 현대인에게 필수적인 건강한 영양·식생활 관리를 목적으로 한다. 이에 영양·식생활 현장 전문가의 전공 기초 역량 함양 및 일반인들의 건강 생활 교양을 위한 핵심적인 내용을 실생활에 적용할 수 있도록 식품과 영양소 이야기로 접근하고자 한다. “먹거리”에 대해 영양소 중심의 전반적인 이해와 생활 속에서의 올바른 적용을 할 수 있도록, My Good Friend ! Good Food ! Good Life ! 라는 부제를 설정하였다. 이는 건강한 생활인으로 삶의 영위 및 개인 및 집단의 건강한 영양식생활 관리를 목적으로 한다.


홍보영상/예시강의


","
자연과학

                                (생활과학)
                            "
화학 : 세상의 거의 모든 것!,종료(청강가능),http://www.kmooc.kr/courses/course-v1:SKP.SNUk+FD_SKP_304_016k+2018/about,"서울대, 한국과학기술원, 포항공대","
•  이 강좌는 SKP-MOOC(서울대, KAIST, POSTECH 교수님들이 함께 참여한 온라인 공개강좌)입니다.

본 강좌는 화학 관련 학과의 필수적인 기초과목으로, 일반화학의 근간을 이루는 핵심 영역인 ‘물리, 무기, 유기, 분석, 생화학’ 전반에 대한 내용을 학습합니다. 본 강좌를 통하여 일반화학에 관한 기초 지식 습득은 물론, 물질의 본질에 대하여 탐구할 수 있습니다.




서울대학교 (Seoul National University)



포항공과대학교 (POSTECH)
















 
    총 6주차(1주차 당 약 40~50분 영상)
•  강좌계획표(Syllabus)
강의 계획표    

　개설 시기주제학습활동

1주차 
3월 5일
열역학 과정과 열화학
퀴즈


2주차
3월 12일
자발적 과정과 열역학적 평형
퀴즈


3주차
3월 19일
화학평형
퀴즈


4주차
3월 26일
전기화학
퀴즈


5주차
4월 2일
화학반응속도론
퀴즈


6주차
4월 9일
현장 속 화학인 3인 3색 특강



기말고사
4월 16일 ~ 4월 29일
시 험 (2주간)
기말고사


종강일 
5월 13일
　
　



     평가 비율  
평가비율

퀴즈기말고사

60%
40%



 ※ 60 점 충족 시 이수증 발부 
   교재 
•  별도의 교재는 없으며 주차별 강의자료 제공     ※ 영상 하단 및 공지게시판에서 다운로드 가능 
   맛보기 강의 



   수강신청 기간
 •  2018년 2월 19일(월) ~ 2018년 4월 29일(일) 
  운영 기간
•  2018년 3월 5일(월) ~ 2018년 5월 13일(일)
  개설 방식
•  매주 1개 주차씩 순차 오픈







","
자연과학

                                (생물ㆍ화학ㆍ환경)
                            "
글로벌 경제사,종료,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_EC02006_O1K+2018_SKKU05/about,성균관대학교,"

 이 강좌는 세계경제의 역사의 진화과정에 관심이 있는 모든 사람들이 수강할 수 있습니다. 
세계사와 경제학에 대한 기본지식이 있으면 수강이 더 용이하겠지만, 사전지식이 없는 분도 큰 어려움 없이 수강할 수 있도록 강의방식과 자료 활용에 각별한 주의를 기울일 예정입니다. 
교재를 읽고 이와 더불어 매주 제공하는 자료를 읽으면 수업에서 다룬 내용에 대해 더욱 충실히 이해할 수 있을 것입니다.  
","
사회과학

                                (경영ㆍ경제)
                            "
일반인을 위한 일반상대성이론Ⅰ,종료(청강가능),http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_phy_001+2018_A09/about,고려대학교,"
* 이 강좌는 '일반인을 위한 일반상대성이론Ⅰ', '일반인을 위한 일반상대성이론Ⅱ' 강좌 중 첫 번째 강좌인 '일반인을 위한 일반상대성이론Ⅰ'입니다. 
▣ 강의 개요 ▣
2015년은 일반상대성이론이 세상에 나온 지 꼭 100년이 되는 해입니다. 지난 2009년 과학독서 동호회 분들이 일반상대성이론이 집약된 아인슈타인의 중력장 방정식을 직접 수학으로 풀어보고 싶다고 하셔서 이분들을 위해 고등학교 수학과정부터 12개월에 걸쳐 강의했던 적이 있었습니다. 그 6년 전 강의를 온라인으로 옮긴 강좌가 여기 있습니다. 수학은 과학의 원어입니다. 21세기 현재 과학자들이 우주를 어떻게 이해하고 있는지 이 강좌를 통해 직접 확인할 수 있습니다. 번역어가 아닌 원어로 과학과 우주의 아름다움을 느껴 보시기 바랍니다.
▣ 수강신청 기간 ▣
일반인을 위한 일반상대성이론Ⅰ : 2018.02.12 ~ 2018.04.29
일반인을 위한 일반상대성이론Ⅱ : 2018.04.30 ~ 2018.06.17 (수강일)
▣ 이수증 안내 ▣
성적 등급은 다음과 같이 나뉘어집니다. 
◎ A: 100-90
◎ B: 90-75
◎ C: 75-50
◎ FAIL: 50-0
성적은 8주간의 Quiz 점수를 통해 평가되며  C 이상의 점수를 취득 시 이수증이 발급됩니다.
Quiz는 1,2주차를 제외하고는 해당 주차 일요일에 마감됩니다.
","
자연과학

                                (수학ㆍ물리ㆍ천문ㆍ지리)
                            "
알기 쉬운 드론 항법제어,종료(청강가능),http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC03k+2018_01SJ3_R/about,세종대학교,"
이 강좌는 ‘알기 쉬운 드론항법 제어’ 강좌입니다. 


 최근 4차 산업혁명의 테마인 Cyber-Physical System(CPS) 중 하나인 초소형 무인 비행장치, '드론' 시스템의 개요, 현 기술현황과 시장 전망을 고찰하고 전반적인 핵심 요소기술들을 살펴보도록 한다. 특히, 그 핵심기술 중 제어와 항법 분야의 기본 원리 학습하여 드론 시스템 설계의 능력을 습득하고, 습득된 지식을 바탕으로 시뮬레이션과 실험적 데모를 통하여 드론에 쉽게 접근 할 수 있는 길을 제시한다.  




성적 평가 방법(C점수 이상 이수 시 이수증 발급_ A: 100~90, B:89~75, C:74~50, FAIL:49~0)
- 퀴즈 : 40% 
- 시험 : 60%  

 A : 100 ~ 90 
 B : 89 ~ 75
 C : 74 ~ 50
 FAIL : 49 ~ 0
 퀴즈의 경우 매주 진행되며 합산된 점수를 말한다.



수강 신청 기간
 - 2018.02.12 ~ 2018.04.13
수강 기간
 - 2018.03.02 ~2018.06.17







 김병수, 김유단, 방효충, 홍성경, 『비행동역학 및 제어』, 경문사, 2004
 김성필, 『MATLAB 활용 칼만필터의 이해』, 아진, 2010






 


                
  홍성경(세종대학교 항공우주공학과)
 학력사항
- Texas A&M University(美), Mechanical Engineering, 공학박사
 경력사항
- 전 국방과학연구소 무인항공기 체계부 선임연구원
- 현 세종대학교 항공우주공학과 교수




 



 박지훈(세종대학교 항공우주공학과 석사 과정)
 이메일 : asgtr0623@naver.com


관련 강좌


                                현재 강좌와 관련있는 강좌를 찾을 수 없습니다.
                            

","
공학

                                (컴퓨터ㆍ통신)
                            "
건축공간론,종료,http://www.kmooc.kr/courses/course-v1:HYUk+HYUARE4100k+2018_C1/about,한양대학교,"
이 강좌는 ‘알기 쉬운 드론항법 제어’ 강좌입니다. 


 최근 4차 산업혁명의 테마인 Cyber-Physical System(CPS) 중 하나인 초소형 무인 비행장치, '드론' 시스템의 개요, 현 기술현황과 시장 전망을 고찰하고 전반적인 핵심 요소기술들을 살펴보도록 한다. 특히, 그 핵심기술 중 제어와 항법 분야의 기본 원리 학습하여 드론 시스템 설계의 능력을 습득하고, 습득된 지식을 바탕으로 시뮬레이션과 실험적 데모를 통하여 드론에 쉽게 접근 할 수 있는 길을 제시한다.  




성적 평가 방법(C점수 이상 이수 시 이수증 발급_ A: 100~90, B:89~75, C:74~50, FAIL:49~0)
- 퀴즈 : 40% 
- 시험 : 60%  

 A : 100 ~ 90 
 B : 89 ~ 75
 C : 74 ~ 50
 FAIL : 49 ~ 0
 퀴즈의 경우 매주 진행되며 합산된 점수를 말한다.



수강 신청 기간
 - 2018.02.12 ~ 2018.04.13
수강 기간
 - 2018.03.02 ~2018.06.17







 김병수, 김유단, 방효충, 홍성경, 『비행동역학 및 제어』, 경문사, 2004
 김성필, 『MATLAB 활용 칼만필터의 이해』, 아진, 2010






 


                
  홍성경(세종대학교 항공우주공학과)
 학력사항
- Texas A&M University(美), Mechanical Engineering, 공학박사
 경력사항
- 전 국방과학연구소 무인항공기 체계부 선임연구원
- 현 세종대학교 항공우주공학과 교수




 



 박지훈(세종대학교 항공우주공학과 석사 과정)
 이메일 : asgtr0623@naver.com


관련 강좌


                                현재 강좌와 관련있는 강좌를 찾을 수 없습니다.
                            

","
공학

                                (컴퓨터ㆍ통신)
                            "
인공지능과 기계학습,종료(청강가능),http://www.kmooc.kr/courses/course-v1:KAISTk+KCS470+2017_K0203/about,한국과학기술원,"
■ 강좌 소개
영화 ‘아이언맨’의 똑똑한 인공지능 개인비서 ‘자비스’, 언제쯤 가능할까요? 오혜연 교수가 인공지능 및 기계학습에 대한 기초적인 이론지식을 기반으로 컴퓨터에게 지능을 부여하는 방법을 이해하고, 실습을 통해 이를 구현하는 능력을 배울 수 있는 강좌를 개설합니다.
","
공학

                                (컴퓨터ㆍ통신)
                            "
